0,32,10,11,10733,15,3,58
4,32,10,13,10796,15,3,58
8,32,10,12,10860,15,3,58
9,32,11,15,10923,15,3,58
15,32,10,12,10986,15,3,58
16,32,11,18,11048,15,3,58
17,32,8,10,11111,15,3,58
18,32,105,1023,11173,15,3,58
0,32,10,11,11236,15,3,58
4,32,10,12,11298,15,3,58
8,32,10,12,11360,15,3,58
9,32,74,1023,11422,15,3,58
15,32,73,1023,11485,15,3,59
16,32,10,13,11549,15,3,59
17,32,8,9,11611,15,3,59
18,32,10,14,11673,15,3,59
0,32,10,11,11735,15,3,59
4,32,10,12,11797,15,3,59
8,32,10,12,11859,15,3,59
9,32,10,12,11921,15,3,59
15,32,10,12,11983,15,3,59
16,32,10,13,12046,15,3,59
17,32,8,10,12109,15,3,59
18,32,10,13,12171,15,3,59
0,32,10,11,12233,15,3,59
4,32,10,15,12296,15,3,59
8,32,10,13,12358,15,3,59
9,32,137,1023,12422,15,3,59
15,32,11,18,12484,15,4,0
16,32,74,1023,12547,15,4,0
17,32,8,10,12609,15,4,0
18,32,10,15,12670,15,4,0
0,32,10,11,12732,15,4,0
4,32,10,12,12795,15,4,0
8,32,10,12,12858,15,4,0
9,32,11,16,12920,15,4,0
15,32,10,12,12982,15,4,0
16,32,73,1023,13044,15,4,0
17,32,8,10,13105,15,4,0
18,32,10,16,13166,15,4,0
0,32,10,12,13229,15,4,0
4,32,10,12,13290,15,4,0
8,32,10,13,13354,15,4,0
9,32,137,1023,13417,15,4,0
15,32,74,1023,13480,15,4,1
16,32,74,1023,13542,15,4,1
17,32,8,10,13604,15,4,1
18,32,11,18,13667,15,4,1
0,32,10,11,13729,15,4,1
4,32,10,12,13792,15,4,1
8,32,10,11,13855,15,4,1
9,32,74,1023,13917,15,4,1
15,32,10,12,13980,15,4,1
16,32,74,1023,14043,15,4,1
17,32,8,10,14106,15,4,1
18,32,137,1023,14168,15,4,1
0,32,10,11,14229,15,4,1
4,32,10,14,14292,15,4,1
8,32,10,11,14355,15,4,1
9,32,137,1023,14418,15,4,1
15,32,74,1023,14482,15,4,2
16,32,106,1023,14545,15,4,2
17,32,9,16,14608,15,4,2
18,32,10,14,14670,15,4,2
0,32,10,11,14733,15,4,2
4,32,10,17,14794,15,4,2
8,32,10,12,14858,15,4,2
9,32,10,13,14921,15,4,2
15,32,10,12,14983,15,4,2
16,32,42,1023,15046,15,4,2
17,32,8,10,15109,15,4,2
18,32,10,13,15171,15,4,2
0,32,10,11,15234,15,4,2
4,32,10,14,15297,15,4,2
8,32,10,13,15361,15,4,2
9,32,10,12,15424,15,4,2
15,32,11,19,15486,15,4,3
16,32,10,17,15549,15,4,3
17,32,8,9,15612,15,4,3
18,32,10,16,15674,15,4,3
0,32,10,11,15735,15,4,3
4,32,74,1023,15798,15,4,3
8,32,10,13,15861,15,4,3
9,32,200,1023,15924,15,4,3
15,32,74,1023,15986,15,4,3
16,32,10,13,16049,15,4,3
17,32,8,10,16112,15,4,3
18,32,11,15,16175,15,4,3
0,32,10,11,16238,15,4,3
4,32,73,1023,16300,15,4,3
8,32,10,13,16363,15,4,3
9,32,200,1023,16426,15,4,3
15,32,42,1023,16488,15,4,4
16,32,42,1023,16551,15,4,4
17,32,8,10,16613,15,4,4
18,32,11,22,16675,15,4,4
0,32,10,11,16738,15,4,4
4,32,10,12,16801,15,4,4
8,32,10,12,16864,15,4,4
9,32,106,1023,16927,15,4,4
15,32,74,1023,16989,15,4,4
16,32,264,1023,17051,15,4,4
17,32,72,1023,17114,15,4,4
18,32,74,1023,17176,15,4,4
0,32,10,11,17238,15,4,4
4,32,73,1023,17301,15,4,4
8,32,10,12,17365,15,4,4
9,32,74,1023,17427,15,4,4
15,32,10,14,17489,15,4,5
16,32,11,16,17552,15,4,5
17,32,8,10,17615,15,4,5
18,32,10,15,17676,15,4,5
0,32,10,11,17737,15,4,5
4,32,10,12,17800,15,4,5
8,32,10,13,17863,15,4,5
9,32,137,1023,17926,15,4,5
15,32,11,18,17988,15,4,5
16,32,11,15,18051,15,4,5
17,32,8,12,18113,15,4,5
18,32,137,1023,18176,15,4,5
0,32,10,11,18238,15,4,5
4,32,11,22,18299,15,4,5
8,32,10,12,18362,15,4,5
9,32,11,22,18425,15,4,5
15,32,10,13,18488,15,4,6
16,32,10,13,18550,15,4,6
17,32,8,10,18613,15,4,6
18,32,10,14,18677,15,4,6
0,32,10,11,18737,15,4,6
4,32,10,14,18799,15,4,6
8,32,10,13,18862,15,4,6
9,32,10,13,18925,15,4,6
15,32,10,13,18988,15,4,6
16,32,10,12,19051,15,4,6
17,32,8,9,19113,15,4,6
18,32,10,13,19174,15,4,6
0,32,10,11,19236,15,4,6
4,32,10,16,19298,15,4,6
8,32,10,13,19362,15,4,6
9,32,10,14,19424,15,4,6
15,32,10,17,19486,15,4,7
16,32,10,13,19547,15,4,7
17,32,8,9,19610,15,4,7
18,32,73,1023,19671,15,4,7
0,32,10,11,19733,15,4,7
4,32,10,13,19795,15,4,7
8,32,10,13,19857,15,4,7
9,32,137,1023,19920,15,4,7
15,32,10,14,19982,15,4,7
16,32,11,14,20045,15,4,7
17,32,8,10,20107,15,4,7
18,32,10,13,20169,15,4,7
0,32,10,11,20231,15,4,7
4,32,10,11,20292,15,4,7
8,32,10,12,20355,15,4,7
9,32,11,15,20418,15,4,7
15,32,10,14,20480,15,4,8
16,32,74,1023,20542,15,4,8
17,32,8,10,20605,15,4,8
18,32,137,1023,20666,15,4,8
0,32,10,12,20729,15,4,8
4,32,10,13,20791,15,4,8
8,32,10,13,20853,15,4,8
9,32,74,1023,20916,15,4,8
15,32,74,1023,20979,15,4,8
16,32,11,16,21041,15,4,8
17,32,8,11,21104,15,4,8
18,32,264,1023,21166,15,4,8
0,32,10,12,21227,15,4,8
4,32,73,1023,21289,15,4,8
8,32,10,13,21352,15,4,8
9,32,74,1023,21416,15,4,8
15,32,74,1023,21478,15,4,9
16,32,42,1023,21540,15,4,9
17,32,8,10,21603,15,4,9
18,32,264,1023,21665,15,4,9
0,32,10,11,21727,15,4,9
4,32,137,1023,21789,15,4,9
8,32,10,13,21853,15,4,9
9,32,11,17,21915,15,4,9
15,32,11,13,21978,15,4,9
16,32,10,14,22040,15,4,9
17,32,8,10,22104,15,4,9
18,32,11,26,22166,15,4,9
0,32,10,11,22228,15,4,9
4,32,10,12,22290,15,4,9
8,32,10,13,22353,15,4,9
9,32,74,1023,22416,15,4,9
15,32,11,19,22478,15,4,10
16,32,11,17,22541,15,4,10
17,32,9,12,22603,15,4,10
18,32,137,1023,22666,15,4,10
0,32,10,11,22728,15,4,10
4,32,10,13,22790,15,4,10
8,32,10,13,22853,15,4,10
9,32,75,1023,22916,15,4,10
15,32,11,14,22978,15,4,10
16,32,74,1023,23040,15,4,10
17,32,8,11,23103,15,4,10
18,32,74,1023,23165,15,4,10
0,32,10,12,23229,15,4,10
4,32,10,13,23290,15,4,10
8,32,11,16,23352,15,4,10
9,32,200,1023,23415,15,4,10
15,32,74,1023,23477,15,4,11
16,32,10,15,23540,15,4,11
17,32,8,9,23602,15,4,11
18,32,200,1023,23665,15,4,11
0,32,10,11,23726,15,4,11
4,32,10,12,23788,15,4,11
8,32,10,13,23851,15,4,11
9,32,137,1023,23915,15,4,11
15,32,10,13,23976,15,4,11
16,32,137,1023,24039,15,4,11
17,32,8,10,24102,15,4,11
18,32,73,1023,24165,15,4,11
0,32,10,11,24227,15,4,11
4,32,10,12,24290,15,4,11
8,32,74,1023,24353,15,4,11
9,32,169,1023,24416,15,4,11
15,32,11,13,24478,15,4,12
16,32,74,1023,24541,15,4,12
17,32,8,10,24604,15,4,12
18,32,10,18,24667,15,4,12
0,32,10,12,24728,15,4,12
4,32,10,14,24791,15,4,12
8,32,10,13,24853,15,4,12
9,32,10,14,24917,15,4,12
15,32,10,13,24978,15,4,12
16,32,11,13,25042,15,4,12
17,32,8,10,25104,15,4,12
18,32,74,1023,25166,15,4,12
0,32,10,11,25228,15,4,12
4,32,10,19,25291,15,4,12
8,32,10,14,25353,15,4,12
9,32,12,18,25416,15,4,12
15,32,10,12,25478,15,4,13
16,32,200,1023,25541,15,4,13
17,32,8,10,25605,15,4,13
18,32,74,1023,25666,15,4,13
0,32,10,11,25728,15,4,13
4,32,10,12,25791,15,4,13
8,32,10,13,25855,15,4,13
9,32,73,1023,25916,15,4,13
15,32,10,13,25978,15,4,13
16,32,10,14,26041,15,4,13
17,32,8,9,26104,15,4,13
18,32,10,17,26167,15,4,13
0,32,10,12,26228,15,4,13
4,32,10,13,26292,15,4,13
8,32,10,12,26355,15,4,13
9,32,168,1023,26418,15,4,13
15,32,11,14,26479,15,4,14
16,32,10,12,26542,15,4,14
17,32,8,9,26605,15,4,14
18,32,74,1023,26668,15,4,14
0,32,10,12,26730,15,4,14
4,32,10,12,26792,15,4,14
8,32,10,12,26855,15,4,14
9,32,74,1023,26917,15,4,14
15,32,10,14,26979,15,4,14
16,32,11,15,27041,15,4,14
17,32,8,10,27104,15,4,14
18,32,10,14,27166,15,4,14
0,32,10,11,27229,15,4,14
4,32,10,12,27292,15,4,14
8,32,10,12,27355,15,4,14
9,32,11,14,27418,15,4,14
15,32,10,14,27480,15,4,15
16,32,11,18,27543,15,4,15
17,32,8,11,27605,15,4,15
18,32,74,1023,27667,15,4,15
0,32,10,11,27729,15,4,15
4,32,10,14,27790,15,4,15
8,32,10,12,27853,15,4,15
9,32,74,1023,27917,15,4,15
15,32,74,1023,27978,15,4,15
16,32,74,1023,28040,15,4,15
17,32,8,10,28103,15,4,15
18,32,73,1023,28164,15,4,15
0,32,10,11,28227,15,4,15
4,32,10,12,28288,15,4,15
8,32,11,12,28352,15,4,15
9,32,137,1023,28415,15,4,15
15,32,11,14,28478,15,4,16
16,32,137,1023,28541,15,4,16
17,32,8,16,28603,15,4,16
18,32,74,1023,28667,15,4,16
0,32,10,12,28729,15,4,16
4,32,10,13,28790,15,4,16
8,32,10,13,28853,15,4,16
9,32,74,1023,28916,15,4,16
15,32,11,16,28978,15,4,16
16,32,74,1023,29040,15,4,16
17,32,8,12,29102,15,4,16
18,32,74,1023,29164,15,4,16
0,32,10,11,29226,15,4,16
4,32,10,11,29288,15,4,16
8,32,10,13,29352,15,4,16
9,32,73,1023,29414,15,4,16
15,32,10,13,29477,15,4,17
16,32,12,28,29540,15,4,17
17,32,8,10,29603,15,4,17
18,32,10,12,29664,15,4,17
0,32,10,11,29727,15,4,17
4,32,10,13,29790,15,4,17
8,32,10,12,29853,15,4,17
9,32,11,16,29916,15,4,17
15,32,10,13,29979,15,4,17
16,32,73,1023,30042,15,4,17
17,32,8,10,30103,15,4,17
18,32,10,14,30165,15,4,17
0,32,10,11,30227,15,4,17
4,32,10,12,30288,15,4,17
8,32,10,12,30351,15,4,17
9,32,74,1023,30413,15,4,17
15,32,10,12,30475,15,4,17
16,32,10,14,30538,15,4,18
17,32,8,11,30600,15,4,18
18,32,11,22,30663,15,4,18
0,32,10,11,30724,15,4,18
4,32,10,13,30788,15,4,18
8,32,10,13,30850,15,4,18
9,32,105,1023,30912,15,4,18
15,32,10,12,30975,15,4,18
16,32,11,21,31038,15,4,18
17,32,8,10,31100,15,4,18
18,32,73,1023,31161,15,4,18
0,32,10,11,31224,15,4,18
4,32,10,12,31286,15,4,18
8,32,10,13,31348,15,4,18
9,32,10,12,31412,15,4,18
15,32,42,1023,31474,15,4,18
16,32,73,1023,31536,15,4,19
17,32,8,9,31598,15,4,19
18,32,74,1023,31661,15,4,19
0,32,10,11,31723,15,4,19
4,32,10,13,31785,15,4,19
8,32,10,13,31849,15,4,19
9,32,105,1023,31911,15,4,19
15,32,74,1023,31973,15,4,19
16,32,10,11,32035,15,4,19
17,32,8,10,32098,15,4,19
18,32,105,1023,32161,15,4,19
0,32,10,11,32224,15,4,19
4,32,10,14,32286,15,4,19
8,32,10,13,32348,15,4,19
9,32,74,1023,32411,15,4,19
15,32,11,14,32473,15,4,19
16,32,137,1023,32537,15,4,20
17,32,8,12,32599,15,4,20
18,32,74,1023,32661,15,4,20
0,32,10,11,32723,15,4,20
4,32,10,13,32785,15,4,20
8,32,74,1023,32849,15,4,20
9,32,11,26,32912,15,4,20
15,32,73,1023,32974,15,4,20
16,32,74,1023,33036,15,4,20
17,32,8,9,33098,15,4,20
18,32,10,18,33160,15,4,20
0,32,10,12,33223,15,4,20
4,32,10,11,33284,15,4,20
8,32,10,12,33348,15,4,20
9,32,74,1023,33411,15,4,20
15,32,11,18,33473,15,4,20
16,32,10,13,33536,15,4,21
17,32,8,9,33599,15,4,21
18,32,73,1023,33661,15,4,21
0,32,10,11,33723,15,4,21
4,32,10,12,33786,15,4,21
8,32,10,12,33848,15,4,21
9,32,11,29,33911,15,4,21
15,32,10,13,33973,15,4,21
16,32,10,12,34036,15,4,21
17,32,8,10,34098,15,4,21
18,32,74,1023,34160,15,4,21
0,32,10,11,34221,15,4,21
4,32,10,12,34283,15,4,21
8,32,10,13,34346,15,4,21
9,32,137,1023,34408,15,4,21
15,32,10,14,34470,15,4,21
16,32,74,1023,34532,15,4,22
17,32,8,10,34596,15,4,22
18,32,10,16,34656,15,4,22
0,32,10,11,34718,15,4,22
4,32,10,12,34779,15,4,22
8,32,10,14,34843,15,4,22
9,32,74,1023,34905,15,4,22
15,32,10,12,34967,15,4,22
16,32,10,14,35029,15,4,22
17,32,8,10,35092,15,4,22
18,32,74,1023,35154,15,4,22
0,32,10,11,35215,15,4,22
4,32,10,12,35278,15,4,22
8,32,10,13,35340,15,4,22
9,32,11,17,35404,15,4,22
15,32,11,19,35465,15,4,22
16,32,73,1023,35529,15,4,23
17,32,8,10,35591,15,4,23
18,32,74,1023,35653,15,4,23
0,32,10,11,35716,15,4,23
4,32,10,12,35777,15,4,23
8,32,10,12,35839,15,4,23
9,32,74,1023,35902,15,4,23
15,32,10,14,35965,15,4,23
16,32,10,13,36028,15,4,23
17,32,8,11,36091,15,4,23
18,32,10,19,36153,15,4,23
0,32,10,11,36216,15,4,23
4,32,10,13,36278,15,4,23
8,32,10,13,36340,15,4,23
9,32,137,1023,36402,15,4,23
15,32,11,14,36464,15,4,23
16,32,10,13,36528,15,4,24
17,32,8,10,36591,15,4,24
18,32,10,18,36652,15,4,24
0,32,10,11,36714,15,4,24
4,32,10,11,36776,15,4,24
8,32,10,12,36839,15,4,24
9,32,10,13,36901,15,4,24
15,32,10,15,36964,15,4,24
16,32,10,13,37027,15,4,24
17,32,8,10,37089,15,4,24
18,32,10,14,37150,15,4,24
0,32,10,11,37212,15,4,24
4,32,10,11,37274,15,4,24
8,32,10,13,37338,15,4,24
9,32,10,14,37400,15,4,24
15,32,10,13,37463,15,4,24
16,32,10,17,37525,15,4,25
17,32,8,12,37588,15,4,25
18,32,10,15,37651,15,4,25
0,32,10,12,37712,15,4,25
4,32,10,16,37774,15,4,25
8,32,10,13,37835,15,4,25
9,32,11,21,37899,15,4,25
15,32,10,12,37961,15,4,25
16,32,10,12,38024,15,4,25
17,32,8,9,38085,15,4,25
18,32,106,1023,38147,15,4,25
0,32,10,11,38209,15,4,25
4,32,10,12,38272,15,4,25
8,32,10,11,38336,15,4,25
9,32,73,1023,38399,15,4,25
15,32,11,14,38462,15,4,25
16,32,10,12,38524,15,4,26
17,32,8,10,38586,15,4,26
18,32,10,14,38648,15,4,26
0,32,10,11,38710,15,4,26
4,32,10,12,38772,15,4,26
8,32,11,14,38835,15,4,26
9,32,327,1023,38898,15,4,26
15,32,11,15,38960,15,4,26
16,32,42,1023,39023,15,4,26
17,32,8,10,39085,15,4,26
18,32,10,15,39149,15,4,26
0,32,10,11,39210,15,4,26
4,32,10,12,39273,15,4,26
8,32,10,12,39335,15,4,26
9,32,137,1023,39398,15,4,26
15,32,10,13,39460,15,4,26
16,32,11,21,39523,15,4,27
17,32,8,9,39585,15,4,27
18,32,10,14,39648,15,4,27
0,32,10,11,39710,15,4,27
4,32,10,14,39773,15,4,27
8,32,11,17,39836,15,4,27
9,32,137,1023,39899,15,4,27
15,32,11,14,39962,15,4,27
16,32,10,15,40024,15,4,27
17,32,8,10,40087,15,4,27
18,32,200,1023,40149,15,4,27
0,32,10,11,40211,15,4,27
4,32,11,16,40274,15,4,27
8,32,11,14,40335,15,4,27
9,32,74,1023,40398,15,4,27
15,32,10,12,40460,15,4,27
16,32,105,1023,40524,15,4,28
17,32,9,14,40586,15,4,28
18,32,232,1023,40649,15,4,28
0,32,11,14,40712,15,4,28
4,32,136,1023,40773,15,4,28
8,32,11,15,40836,15,4,28
9,32,10,14,40899,15,4,28
15,32,11,15,40962,15,4,28
16,32,10,12,41025,15,4,28
17,32,8,10,41087,15,4,28
18,32,200,1023,41150,15,4,28
0,32,10,11,41212,15,4,28
4,32,10,13,41275,15,4,28
8,32,10,12,41337,15,4,28
9,32,11,16,41400,15,4,28
15,32,74,1023,41463,15,4,28
16,32,137,1023,41525,15,4,29
17,32,8,12,41587,15,4,29
18,32,169,1023,41648,15,4,29
0,32,10,11,41711,15,4,29
4,32,10,12,41774,15,4,29
8,32,10,13,41836,15,4,29
9,32,74,1023,41900,15,4,29
15,32,10,13,41962,15,4,29
16,32,74,1023,42023,15,4,29
17,32,8,10,42086,15,4,29
18,32,10,16,42147,15,4,29
0,32,10,12,42209,15,4,29
4,32,74,1023,42272,15,4,29
8,32,10,12,42336,15,4,29
9,32,200,1023,42398,15,4,29
15,32,11,14,42460,15,4,29
16,32,74,1023,42522,15,4,30
17,32,8,10,42585,15,4,30
18,32,10,13,42647,15,4,30
0,32,10,11,42709,15,4,30
4,32,10,18,42772,15,4,30
8,32,11,13,42835,15,4,30
9,32,137,1023,42899,15,4,30
15,32,11,13,42960,15,4,30
16,32,10,14,43023,15,4,30
17,32,8,9,43087,15,4,30
18,32,74,1023,43149,15,4,30
0,32,11,12,43211,15,4,30
4,32,10,12,43273,15,4,30
8,32,74,1023,43334,15,4,30
9,32,264,1023,43397,15,4,30
15,32,11,20,43460,15,4,30
16,32,11,19,43522,15,4,31
17,32,8,10,43585,15,4,31
18,32,10,17,43646,15,4,31
0,32,74,1023,43707,15,4,31
4,32,137,1023,43769,15,4,31
8,32,11,13,43831,15,4,31
9,32,201,1023,43894,15,4,31
15,32,200,1023,43957,15,4,31
16,32,11,19,44019,15,4,31
17,32,9,16,44081,15,4,31
18,32,137,1023,44143,15,4,31
0,32,75,1023,44204,15,4,31
4,32,707,1023,44267,15,4,31
8,32,264,1023,44331,15,4,31
9,32,264,1023,44394,15,4,31
15,32,12,18,44456,15,4,31
16,32,11,21,44518,15,4,32
17,32,9,11,44580,15,4,32
18,32,233,1023,44643,15,4,32
0,32,74,1023,44705,15,4,32
4,32,770,1023,44767,15,4,32
8,32,327,1023,44830,15,4,32
9,32,169,1023,44893,15,4,32
15,32,390,1023,44955,15,4,32
16,32,137,1023,45017,15,4,32
17,32,8,11,45080,15,4,32
18,32,200,1023,45141,15,4,32
0,32,11,12,45203,15,4,32
4,32,74,1023,45266,15,4,32
8,32,10,15,45329,15,4,32
9,32,201,1023,45392,15,4,32
15,32,74,1023,45454,15,4,32
16,32,74,1023,45517,15,4,33
17,32,9,20,45579,15,4,33
18,32,169,1023,45641,15,4,33
0,32,11,12,45702,15,4,33
4,32,11,23,45764,15,4,33
8,32,105,1023,45827,15,4,33
9,32,137,1023,45890,15,4,33
15,32,11,13,45953,15,4,33
16,32,169,1023,46015,15,4,33
17,32,8,10,46077,15,4,33
18,32,137,1023,46139,15,4,33
0,32,11,13,46202,15,4,33
4,32,10,12,46263,15,4,33
8,32,10,13,46325,15,4,33
9,32,327,1023,46388,15,4,33
15,32,74,1023,46450,15,4,33
16,32,74,1023,46512,15,4,34
17,32,8,10,46576,15,4,34
18,32,74,1023,46636,15,4,34
0,32,10,11,46699,15,4,34
4,32,11,15,46760,15,4,34
8,32,10,12,46822,15,4,34
9,32,74,1023,46884,15,4,34
15,32,10,12,46947,15,4,34
16,32,74,1023,47009,15,4,34
17,32,8,10,47071,15,4,34
18,32,10,17,47132,15,4,34
0,32,10,11,47194,15,4,34
4,32,73,1023,47257,15,4,34
8,32,10,13,47318,15,4,34
9,32,73,1023,47381,15,4,34
15,32,10,13,47442,15,4,34
16,32,10,14,47505,15,4,35
17,32,8,10,47566,15,4,35
18,32,137,1023,47629,15,4,35
0,32,11,13,47692,15,4,35
4,32,168,1023,47753,15,4,35
8,32,10,14,47816,15,4,35
9,32,74,1023,47878,15,4,35
15,32,10,12,47941,15,4,35
16,32,74,1023,48004,15,4,35
17,32,8,10,48066,15,4,35
18,32,10,13,48128,15,4,35
0,32,10,12,48191,15,4,35
4,32,11,16,48252,15,4,35
8,32,10,12,48315,15,4,35
9,32,137,1023,48377,15,4,35
15,32,11,14,48440,15,4,35
16,32,10,14,48503,15,4,36
17,32,8,10,48565,15,4,36
18,32,137,1023,48627,15,4,36
0,32,10,11,48689,15,4,36
4,32,10,12,48749,15,4,36
8,32,10,12,48812,15,4,36
9,32,10,13,48874,15,4,36
15,32,10,12,48935,15,4,36
16,32,137,1023,48999,15,4,36
17,32,8,11,49061,15,4,36
18,32,105,1023,49124,15,4,36
0,32,10,11,49186,15,4,36
4,32,10,13,49247,15,4,36
8,32,10,12,49309,15,4,36
9,32,11,26,49371,15,4,36
15,32,74,1023,49433,15,4,36
16,32,105,1023,49495,15,4,37
17,32,8,9,49557,15,4,37
18,32,10,12,49620,15,4,37
0,32,10,11,49683,15,4,37
4,32,10,12,49745,15,4,37
8,32,10,13,49808,15,4,37
9,32,106,1023,49871,15,4,37
15,32,74,1023,49933,15,4,37
16,32,43,1023,49995,15,4,37
17,32,8,14,50057,15,4,37
18,32,11,26,50120,15,4,37
0,32,10,11,50182,15,4,37
4,32,10,13,50246,15,4,37
8,32,10,12,50309,15,4,37
9,32,74,1023,50371,15,4,37
15,32,10,18,50433,15,4,37
16,32,74,1023,50495,15,4,38
17,32,8,10,50557,15,4,38
18,32,73,1023,50620,15,4,38
0,32,10,11,50681,15,4,38
4,32,10,13,50743,15,4,38
